75;Cólera;normal;http://reliefweb.int/report/angola/598-cases-cholera-recorded-hu%C3%Adla;;;Desde febrero de este año se han notificado 598 casos de cólera con al menos 23 personas muertas en el sur de la provincia de Huila (La mayoría en el distrito de Lubango);;Angola;01/06/2013
76;Cólera;normal;http://www.irinnews.org/report/99273/drought-contributes-to-cholera-outbreak-in-southern-angola;;;Notificado un brote en la provincia de Cunene, más de 1000 casos con 48 fallecidos en las últimas semanas. Desde Enero del 2013, se han notificado en el país más de 5600 casos con 190 fallecidos, el 70% de ellos en Cunene. Se trata de una provincia con serios problemas de acceso al agua potable.;;Angola;09/12/2013
77;Cólera;normal;http://www.rtp.pt/noticias/index.php?article=707121&tm=2&layout=121&visual=49;;;El número de casos por la enfermedad en el 2013 ascendió 6655 de ellos fueron mortales 221. La provincia más afectada fue la de Cunene, con un 57.8% del total, seguida de Huila, con un 21.6% y Uije con un 4.2%. Los meses con más casos fueron octubre y noviembre. En el año 2006 se registraron 69476 cases y 2773 fallecidos. ;;Angola;06/01/2014
78;Chikungunya;normal;http://www.eurosurveillance.org/ViewArticle.aspx?ArticleId=20730;;;Eurosurveillance, acaba de publicar el caso de una viajera portuguesa que adquirió una infección mixta por dengue (serotipo 4) y chikungunya tras su estancia en Luanda. Es la primera vez que se notifica esta coinfección en el país.;;Angola;15/12/2014
79;Paludismo / Malaria ;normal;http://fundacionio.org/viajar/paises/africa/angola%20malaria.html;;;Las provincias de Luanda, Huambo, Huila, Bie, Benguela, Kwanza Sur y Cabinda concentran el 72% de todos los casos. ;;Angola;01/06/2013
80;Paludismo / Malaria ;normal;http://www.plenglish.com/index.php?option=com_content&task=view&id=2474631&Itemid=1;;;Notificados 44535 casos de malaria con 41 muertes en los 2 primeros meses del año en la provincia de Cabinda. 14592 niños <5 años, 10397 niños entre 5-14 años, y 16543 adultos. Según datos del ministerio de salud hace unos años 20000 personas morían de malaria cada año en el país. Esa cifra se ha reducido en la actualidad a 5000.;;Angola;19/03/2014
81;Sarampión;normal;http://healthmap.org/promed/?p=12166;;;Notificados 66 casos de la enfermedad hasta marzo en la ciudad de Quiculungo, provincia de Kwanza Norte. Se ha emprendido una campaña de vacunación en la zona.;;Angola;08/04/2014
82;Sarampión;normal;http://www.reporteepidemiologico.com/wp-content/uploads/2014/09/REC-1429.pdf;;;Las autoridades sanitarias del país han confirmado un brote de sarampión que afecta desde desde julio a tres municipios de la provincia angoleña de Malanje (a 350 kilómetros de Luanda) los barrios Ritondo, Carreira de Tiro y Canambua son los más afectados por el brote. Se han registrado 460 casos: 200 en Caculama, 160 en Malanje y 100 en Cangandala.;;Angola;02/09/2014
83;Sarampión;normal;http://www.radionz.co.nz/international/pacific-news/258272/solomon-islands-measles-outbreak-slowly-being-brought-under-control;;;El brote de sarampión que está afectando a las islas Salomón y que ha provocado 7 muertes y más de 400 casos está siendo controlado gracias a las campañas de vacunación emprendidas.;;Islas Salomón;02/11/2014
84;Sarampión;normal;http://mauinow.com/2014/10/30/breaking-additional-measles-cases-confirmed-on-maui-and-kaua%CA%BBi/;;;El número de casos de sarampión en Hawaii en 2 brotes separados en el archipiélago se eleva a 7 (9 en lo que va de 2014);;Estados Unidos (Hawaii);02/11/2014
85;Trypanosomiasis americana;normal;http://latino.foxnews.com/latino/health/2014/10/21/300000-people-in-us-have-chagas-disease-as-country-unsure-who-to-deal-with/;http://www.cdc.gov/parasites/chagas/epi.html;http://www.laprensasa.com/309_america-in-english/2780953_experts-warn-of-cases-of-chagas-disease-in-u-s.html;El CDC americano estima que en EEUU viven unas 300000 personas con la enfermedad de Chagas (la mayoría de ellos inmigrantes de países endémicos que adquirieron la enfermedad allí), de ellas unas 40000 mujeres embarazadas que podrían transmitir congénitamente la enfermedad a unos 2000 recién nacidos.;;Estados Unidos;02/11/2014
86;Vibrio vulnificus;normal;http://outbreaknewstoday.com/florida-vibrio-update-2-additional-cases-reported-one-death-in-brevard-county-82967/;;;Notificados 2 casos más de la enfermedad en Florida, incluyendo 1 fallecido en Brevard County. El número de casos en lo que va de año se eleva a 28 en el estado. ;;Estados Unidos (Florida);02/11/2014
87;Chikungunya;normal;http://www.anguillanews.com/enews/index.php/permalink/4752.html;;;Notificados 4 casos localmente adquiridos de la enfermedad en la isla. El virus continua su lenta expansión por el Caribe.;;Anguila;13/02/2014
88;Ébola;normal;http://www.france24.com/en/20141102-un-worker-ebola-arrives-france-treatment/;;;Repatriado desde Sierra Leona un trabajador de la ONU enfermo de Ébola a Francia para recibir tratamiento. La víctima se encuentra en una unidad de aislamiento en condiciones de alta seguridad en un hospital de entrenamiento del ejército en Saint-Mande. Se trata del segundo paciente que es llevado a Francia para su tratamiento. Francia cuenta con 12 hospitales capaces de tratar casos sospechosos de Ébola.;;Francia;03/11/2014
89;Chikungunya;normal;https://www.facebook.com/goanguilla/posts/255205064662107?stream_ref=10;;;Notificados hasta la fecha 14 casos de la enfermedad en el país.;;Anguila;11/03/2014
90;Ébola;normal;http://www.bbc.com/news/world-us-canada-29861563;;;Canadá ha decidido suspender la emisión de visados a los residentes y titulares de pasaportes de países de África occidental debido a la epidemia de Ébola (países con transmisión generalizada y persistente);;Canadá;03/11/2014
91;Chikungunya;normal;http://outbreaknewstoday.com/belize-reports-suspected-chikungunya-cases-80712/;;;Belice ha notificado casos sospechosos de chikungunya. En concreto 3 casos en Las Flore sin Belmopan.;;Belice;03/11/2014
92;Dengue;normal;http://outbreaknewstoday.com/belize-reports-suspected-chikungunya-cases-80712/;;;En lo que va de año, el país ha notificado 705 casos de dengue, 187 de ellos graves. La mayor parte de ellos en los distritos del Cayo, Corozal y Belize.;;Belice;03/11/2014
93;Naufragio;normal;http://www.elmundo.es/internacional/2014/11/03/545735ac268e3eb17e8b456e.html;;;Naufragio de un barco de refugiados en Turquía en el Bósforo (Rumeli Feneri, la zona donde el Bósforo comunica con el Mar Negro). Al menos 10 fallecidos. ;;Turquía;03/11/2014
94;Chikungunya;normal;http://antiguaobserver.com/disease-spreads/;;;Según fuentes sanitarias del país se han notificado 4 casos de la enfermedad en el país.;;Antigua y Barbuda;13/05/2014
95;Chikungunya;normal;http://www.caribbeannewsnow.com/topstory-Fifteen-confirmed-cases-of-chikungunya-in-Antigua-Barbuda-21777.html;;;Hasta la fecha se han confirmado en el país 15 casos positivos para el virus Chikungunya y 91 sospechosos;;Antigua y Barbuda;05/07/2014
96;Paludismo / Malaria ;normal;http://www.arabnews.com/news/452844;;;Desde el 2011 se han producido 2788 casos de malaria en el país. La mayoría de los afectados procedían de la región de Tahama (Tihamah) Jazan y Al Qunfutha. Y se produjeron durante la estación lluviosa (Enero a Marzo y Octubre Diciembre) ;;Arabia Saudita;01/05/2013
97;Accidente aéreo;normal;http://www.hosteltur.com/130450_29-heridos-aterrizaje-emergencia-arabia-saudi.html;;;Al menos 29 personas han resultado heridas, tres de ellas de gravedad, a causa del aterrizaje de emergencia efectuado este domingo por un avión de pasajeros de la compañía aérea Saudi Arabian Airlines en el aeropuerto saudí de Medina.;;Arabia Saudita;07/01/2014
98;Libertad de expresión;normal;http://www.elmundo.es/internacional/2014/02/06/52f38f2de2704ed4588b456e.html;;;"Muere una estudiante saudí al no recibir atención porque los médicos eran hombres. Su Universidad impidió durante horas la entrada de la ambulancia en el campus femenino. Sin embargo el islam permite hacer excepciones en situaciones necesarias como el riesgo de la vida humana. Un incidente similar ocurrió en un incendio en un colegio en la ciudad de La Meca en el año 2002. Los funcionarios prohibieron el acceso a un camión de bomberos para apagar el fuego, provocando la muerte a 15 estudiantes y decenas de ellas resultaron heridas. Arabia Saudí es un reino ultraconservador en el que rige una estricta aplicación de la ""sharía"" o ley islámica, y la segregación por sexos en espacio públicos.";;Arabia Saudita;07/02/2014
99;Dengue;normal;http://www.zawya.com/story/252_new_dengue_cases_in_a_week-ZAWYA20130926041533/;;;Notificados 252 casos de la enfermedad la pasada semana en la ciudad de Jeddah (Provincia de la Mecca);;Arabia Saudita;01/10/2013
100;Dengue;normal;http://www.arabnews.com/news/529921;;; Notificado un nuevo brote de la enfermedad en el distrito de Al-Azizyah (Jeddah) ;;Arabia Saudita;25/02/2014
101;dengue;normal;http://www.arabnews.com/news/534011;;; El hospital de Jeddah atendió más de 260 casos de dengue el pasado mes (más del 50% de los casos eran niños);;Arabia Saudita;11/03/2014
102;Meningitis meningocócica;normal;http://vaccinenewsdaily.com/medical_countermeasures/331397-hajj-pilgrims-leaving-from-u-k-required-to-vaccinate-against-meningitis/;;;La autoridades del país recuerdan a los peregrinos a la Meca la necesidad de vacunarse frente a la meningitis para entrar en el país (la fecha del certificado de vacunación debe ser anterior al menos 10 días de la llegada al país y no superior a los 3 años) Más de 2 millones de musulmanes de todo el mundo visitan el país cada año.;;Arabia Saudita;16/08/2014
103;Coronavirus;normal;http://fundacionio.org/viajar/enfermedades/coronavirus.html;;;Se han notificado casos del nuevo virus con varios fallecidos en Alhassa en relación con un brote nosocomial. Además un caso en la región de Al Qaseem;;Arabia Saudita;01/05/2013
104;Coronavirus;normal;http://www.who.int/csr/don/don_updates/en/;;;Notificados 5 nuevos casos de la enfermedad con 2 fallecidos. El número total de casos asciende a 116 con 55 fallecidos.;;Arabia Saudita;01/09/2013
105;Coronavirus;normal;http://www.theglobaldispatch.com/saudi-arabia-health-officials-advise-hajj-pilgrims-to-wear-mask-elderly-to-postpone-pilgrimage-because-of-mers-69913/;;;Las autoridades sanitarias del país recomiendan el uso de mascarilla a los peregrinos del Hajj, así como posponer la visita a los ancianos o personas con salud debilitada debido a la alerta por el nuevo coronavirus (MERS-CoV);;Arabia Saudita;01/10/2013
106;Coronavirus;normal;http://au.ibtimes.com/articles/531501/20131223/saudi-arabia-mers-virus-sars.htm#.VFdTYfmG870;;;Notificada una nueva muerte por el virus elevando el número a 56, también se han detectado 3 nuevos casos en el país (169 en total) ;;Arabia Saudita;23/12/2013
107;Coronavirus;normal;http://www.moh.gov.sa/en/CCC/pressreleases/pages/mediastatemenet-2014-01-28-001.aspx;;;Notificado un nuevo caso de la enfermedad en Riyadh. Hasta ahora el númerom de casos en el mundo asciente a 182 (78 fallecidos). En Saudi Arabia 144 (59 fallecidos);;Arabia Saudita;04/02/2014
108;Coronavirus;normal;http://www.moh.gov.sa/CCC/pressreleases/pages/mediastatemenet-2014-02-15-001.aspx;;;Notificado un nuevo caso de la enfermedad en un joven inmunodeprimido en la región este del país. hasta ahora 184 casos confirmados de MERS-CoV (80 muertes), de los cuales 145 y 60 muertes han sido en el país.;;Arabia Saudita;16/02/2014
109;Coronavirus;normal;http://www.moh.gov.sa/en/CCC/pressreleases/pages/mediastatemenet-2014-03-05-001.aspx;;;Notificado dos nuevos casos de la enfermedad en Riad. Ambos pacientes sufrían enfermedades crónicas debilitantes. Hasta ahora 189 casos confirmados de MERS-CoV (82 muertes), de los cuales 151 y 62 muertes han sido en el país.;;Arabia Saudita;07/03/2014
110;Coronavirus;normal;http://www.who.int/csr/don/2014_03_18/en/;;;Notificados 5 casos nuevos de la enfermedad en el país (todos en la redión de Riyadh). (La OMS ha reportado 196 casos confirmados de MERS-CoV, incluyendo 83 fallecidos desde Septiembre de 2012).;;Arabia Saudita;20/03/2014
111;Coronavirus;normal;http://who.int/csr/don/don_updates/en/;;;La OMS ha notificado un nuevo caso de la enfermedad en un paciente con viaje reciente a Arabia Saudí, desde septiembre del 2012, se han confirmado 207 casos, incluyendo 87 fallecidos;;Arabia Saudita;02/04/2014
112;Coronavirus;normal;http://www.moh.gov.sa/en/CCC/pressreleases/pages/mediastatemenet-2014-04-07-001.aspx;;;Notificados 4 nuevos casos de la enfermedad en Jeddah. Tres varones de 28, 33 y 35 años, una mujer de 32 años trabajadora de la salud. ;;Arabia Saudita;09/04/2014
113;Coronavirus;normal;http://www.who.int/csr/don/2014_04_14_mers/en/;;; La OMS ha notificado 15 nuevos casos de la enfermedad confirmados, incluyendo 2 fallecidos entre el 6 y 11 de abril. Las autoridades sanitarias del país están realizando un estudio de los posibles contactos de los casos. Hasta la fecha el cómputo global se eleva a 228 casos incluyendo 92 fallecidos.;;Arabia Saudita;15/04/2014
114;Coronavirus;normal;http://www.moh.gov.sa/CCC/pressreleases/pages/mediastatemenet-2014-04-20-001.aspx;http://www.moh.gov.sa/CCC/pressreleases/pages/mediastatemenet-2014-04-20-002.aspx;;Notificados 13 nuevos casos incluyendo 3 fallecidos. 7 en Jeddah, 4 en Riyadh, 1 en Al Madina Al Monawwarah y 1 en Najra. Elevando el número total de casos confirmados en el país a 244 con 79 muertes.;;Arabia Saudita;22/04/2014
115;Coronavirus;normal;http://www.moh.gov.sa/en/CCC/pressreleases/pages/mediastatement-2014-05-17-001.aspx;;;Notificados 9 nuevos casos del nuevo coronavirus MERS-CoV elevando el número total de casos confirmados en el país a 529 con 168 muertes.;;Arabia Saudita;19/05/2014
